origem,destino,tipo,evidencia,status
EF03LP22,EF35LP07,relacionada,EF03LP22,confirmada na planilha
EF03LP22,EF35LP08,relacionada,EF03LP22,confirmada na planilha
EF03LP22,EF35LP09,relacionada,EF03LP22,confirmada na planilha
EF03LP22,EF35LP12,relacionada,EF03LP22,confirmada na planilha
EF02LP25,EF03LP24,pre_requisito,EF03LP24,confirmada na planilha
EF03LP24,EF15LP10,relacionada,EF03LP24,confirmada na planilha
EF03LP24,EF35LP03,relacionada,EF03LP24,confirmada na planilha
EF03LP24,EF35LP04,relacionada,EF03LP24,confirmada na planilha
EF03LP24,EF15LP13,relacionada,EF03LP24,confirmada na planilha
EF03LP24,EF35LP12,relacionada,EF03LP24,confirmada na planilha
EF03LP24,EF03LP25,relacionada,EF03LP24,confirmada na planilha
EF03LP24,EF03LP09,relacionada,EF03LP24,confirmada na planilha
EF03LP24,EF03LP26,relacionada,EF03LP24,confirmada na planilha
EF03LP24,EF03LP26,mencao_comentario,EF03LP24,confirmada na planilha
EF03LP25,EF15LP02,relacionada,EF03LP25,confirmada na planilha
EF03LP25,EF15LP04,relacionada,EF03LP25,confirmada na planilha
EF03LP25,EF15LP05,relacionada,EF03LP25,confirmada na planilha
EF03LP25,EF15LP06,relacionada,EF03LP25,confirmada na planilha
EF03LP25,EF35LP07,relacionada,EF03LP25,confirmada na planilha
EF03LP25,EF35LP08,relacionada,EF03LP25,confirmada na planilha
EF03LP25,EF35LP09,relacionada,EF03LP25,confirmada na planilha
EF03LP25,EF03LP24,relacionada,EF03LP25,confirmada na planilha
EF03LP25,EF03LP26,relacionada,EF03LP25,confirmada na planilha
EF02LP15,EF03LP27,pre_requisito,EF03LP27,confirmada na planilha
EF03LP27,EF15LP12,relacionada,EF03LP27,confirmada na planilha
EF03LP27,EF35LP23,relacionada,EF03LP27,confirmada na planilha
EF03LP27,EF35LP27,relacionada,EF03LP27,confirmada na planilha
EF03LP27,EF35LP28,relacionada,EF03LP27,confirmada na planilha
EF03LP27,EF35LP31,relacionada,EF03LP27,confirmada na planilha
EF03LP27,EF15LP12,mencao_comentario,EF03LP27,confirmada na planilha
EF03LP27,EF35LP28,mencao_comentario,EF03LP27,confirmada na planilha
EF03LP27,EF35LP11,mencao_comentario,EF03LP27,confirmada na planilha
EF03LP11,EF04LP09,pre_requisito,EF04LP09,confirmada na planilha
EF04LP09,EF15LP02,relacionada,EF04LP09,confirmada na planilha
EF04LP09,EF15LP03,relacionada,EF04LP09,confirmada na planilha
EF04LP09,EF15LP04,relacionada,EF04LP09,confirmada na planilha
EF04LP09,EF35LP03,relacionada,EF04LP09,confirmada na planilha
EF04LP09,EF35LP04,relacionada,EF04LP09,confirmada na planilha
EF04LP09,EF04LP02,relacionada,EF04LP09,confirmada na planilha
EF03LP12,EF04LP10,pre_requisito,EF04LP10,confirmada na planilha
EF04LP10,EF15LP02,relacionada,EF04LP10,confirmada na planilha
EF04LP10,EF15LP03,relacionada,EF04LP10,confirmada na planilha
EF04LP10,EF15LP04,relacionada,EF04LP10,confirmada na planilha
EF04LP10,EF35LP03,relacionada,EF04LP10,confirmada na planilha
EF04LP10,EF35LP04,relacionada,EF04LP10,confirmada na planilha
EF04LP10,EF04LP05,relacionada,EF04LP10,confirmada na planilha
EF04LP10,EF04LP02,relacionada,EF04LP10,confirmada na planilha
EF04LP10,EF04LP03,relacionada,EF04LP10,confirmada na planilha
EF04LP10,EF04LP06,relacionada,EF04LP10,confirmada na planilha
EF04LP10,EF04LP07,relacionada,EF04LP10,confirmada na planilha
EF04LP10,EF04LP05,mencao_comentario,EF04LP10,confirmada na planilha
EF03LP18,EF04LP11,pre_requisito,EF04LP11,confirmada na planilha
EF04LP11,EF04LP05,relacionada,EF04LP11,confirmada na planilha
EF04LP11,EF15LP05,relacionada,EF04LP11,confirmada na planilha
EF04LP11,EF15LP06,relacionada,EF04LP11,confirmada na planilha
EF04LP11,EF15LP07,relacionada,EF04LP11,confirmada na planilha
EF04LP11,EF04LP01,relacionada,EF04LP11,confirmada na planilha
EF04LP11,EF04LP02,relacionada,EF04LP11,confirmada na planilha
EF04LP11,EF04LP06,relacionada,EF04LP11,confirmada na planilha
EF04LP11,EF04LP07,relacionada,EF04LP11,confirmada na planilha
EF04LP11,EF04LP10,relacionada,EF04LP11,confirmada na planilha
EF04LP11,EF04LP10,mencao_comentario,EF04LP11,confirmada na planilha
EF04LP11,EF04LP06,mencao_comentario,EF04LP11,confirmada na planilha
EF04LP11,EF04LP07,mencao_comentario,EF04LP11,confirmada na planilha
EF03LP15,EF04LP12,pre_requisito,EF04LP12,confirmada na planilha
EF04LP12,EF04LP05,relacionada,EF04LP12,confirmada na planilha
EF04LP12,EF15LP05,relacionada,EF04LP12,confirmada na planilha
EF04LP12,EF15LP06,relacionada,EF04LP12,confirmada na planilha
EF04LP12,EF15LP07,relacionada,EF04LP12,confirmada na planilha
EF04LP12,EF15LP09,relacionada,EF04LP12,confirmada na planilha
EF04LP12,EF15LP13,relacionada,EF04LP12,confirmada na planilha
EF04LP12,EF04LP13,relacionada,EF04LP12,confirmada na planilha
EF04LP12,EF04LP13,mencao_comentario,EF04LP12,confirmada na planilha
EF03LP11,EF04LP13,pre_requisito,EF04LP13,confirmada na planilha
EF04LP13,EF04LP05,relacionada,EF04LP13,confirmada na planilha
EF04LP13,EF15LP02,relacionada,EF04LP13,confirmada na planilha
EF04LP13,EF15LP03,relacionada,EF04LP13,confirmada na planilha
EF04LP13,EF15LP04,relacionada,EF04LP13,confirmada na planilha
EF04LP13,EF04LP12,relacionada,EF04LP13,confirmada na planilha
EF03LP18,EF04LP14,pre_requisito,EF04LP14,confirmada na planilha
EF04LP14,EF15LP02,relacionada,EF04LP14,confirmada na planilha
EF04LP14,EF15LP03,relacionada,EF04LP14,confirmada na planilha
EF04LP14,EF04LP15,relacionada,EF04LP14,confirmada na planilha
EF03LP19,EF04LP15,pre_requisito,EF04LP15,confirmada na planilha
EF04LP15,EF15LP02,relacionada,EF04LP15,confirmada na planilha
EF04LP15,EF15LP03,relacionada,EF04LP15,confirmada na planilha
EF04LP15,EF15LP04,relacionada,EF04LP15,confirmada na planilha
EF04LP15,EF35LP03,relacionada,EF04LP15,confirmada na planilha
EF04LP15,EF35LP04,relacionada,EF04LP15,confirmada na planilha
EF04LP15,EF04LP14,relacionada,EF04LP15,confirmada na planilha
EF04LP15,EF04LP14,mencao_comentario,EF04LP15,confirmada na planilha
EF03LP18,EF04LP16,pre_requisito,EF04LP16,confirmada na planilha
EF04LP16,EF04LP05,relacionada,EF04LP16,confirmada na planilha
EF04LP16,EF15LP05,relacionada,EF04LP16,confirmada na planilha
EF04LP16,EF04LP01,relacionada,EF04LP16,confirmada na planilha
EF04LP16,EF04LP02,relacionada,EF04LP16,confirmada na planilha
EF04LP16,EF04LP06,relacionada,EF04LP16,confirmada na planilha
EF04LP16,EF04LP07,relacionada,EF04LP16,confirmada na planilha
EF04LP16,EF04LP14,relacionada,EF04LP16,confirmada na planilha
EF04LP16,EF04LP15,relacionada,EF04LP16,confirmada na planilha
EF04LP16,EF04LP14,mencao_comentario,EF04LP16,confirmada na planilha
EF04LP16,EF04LP15,mencao_comentario,EF04LP16,confirmada na planilha
EF04LP16,EF04LP02,mencao_comentario,EF04LP16,confirmada na planilha
EF04LP16,EF04LP04,mencao_comentario,EF04LP16,confirmada na planilha
EF03LP22,EF04LP17,pre_requisito,EF04LP17,confirmada na planilha
EF04LP17,EF04LP05,relacionada,EF04LP17,confirmada na planilha
EF04LP17,EF15LP05,relacionada,EF04LP17,confirmada na planilha
EF04LP17,EF15LP06,relacionada,EF04LP17,confirmada na planilha
EF04LP17,EF15LP07,relacionada,EF04LP17,confirmada na planilha
EF04LP17,EF15LP09,relacionada,EF04LP17,confirmada na planilha
EF04LP17,EF15LP13,relacionada,EF04LP17,confirmada na planilha
EF04LP17,EF04LP16,relacionada,EF04LP17,confirmada na planilha
EF04LP17,EF04LP18,mencao_comentario,EF04LP17,confirmada na planilha
EF03LP24,EF04LP19,pre_requisito,EF04LP19,confirmada na planilha
EF04LP19,EF04LP05,relacionada,EF04LP19,confirmada na planilha
EF04LP19,EF15LP02,relacionada,EF04LP19,confirmada na planilha
EF04LP19,EF15LP03,relacionada,EF04LP19,confirmada na planilha
EF04LP19,EF15LP04,relacionada,EF04LP19,confirmada na planilha
EF04LP19,EF35LP03,relacionada,EF04LP19,confirmada na planilha
EF04LP19,EF35LP04,relacionada,EF04LP19,confirmada na planilha
EF04LP19,EF35LP12,relacionada,EF04LP19,confirmada na planilha
EF04LP19,EF04LP03,relacionada,EF04LP19,confirmada na planilha
EF04LP19,EF04LP06,relacionada,EF04LP19,confirmada na planilha
EF04LP19,EF04LP07,relacionada,EF04LP19,confirmada na planilha
EF04LP19,EF04LP24,relacionada,EF04LP19,confirmada na planilha
EF04LP19,EF04LP03,mencao_comentario,EF04LP19,confirmada na planilha
EF04LP20,EF15LP02,relacionada,EF04LP20,confirmada na planilha
EF04LP20,EF15LP03,relacionada,EF04LP20,confirmada na planilha
EF04LP20,EF15LP04,relacionada,EF04LP20,confirmada na planilha
EF04LP20,EF04LP19,relacionada,EF04LP20,confirmada na planilha
EF04LP20,EF04LP01,relacionada,EF04LP20,confirmada na planilha
EF04LP20,EF04LP24,relacionada,EF04LP20,confirmada na planilha
EF04LP20,EF04LP24,mencao_comentario,EF04LP20,confirmada na planilha
EF04LP20,EF04LP19,mencao_comentario,EF04LP20,confirmada na planilha
EF03LP24,EF04LP21,pre_requisito,EF04LP21,confirmada na planilha
EF04LP21,EF04LP20,relacionada,EF04LP21,confirmada na planilha
EF04LP21,EF04LP24,relacionada,EF04LP21,confirmada na planilha
EF04LP21,EF04LP20,mencao_comentario,EF04LP21,confirmada na planilha
EF04LP21,EF04LP24,mencao_comentario,EF04LP21,confirmada na planilha
EF02LP25,EF04LP22,pre_requisito,EF04LP22,confirmada na planilha
EF04LP22,EF15LP05,relacionada,EF04LP22,confirmada na planilha
EF04LP22,EF15LP06,relacionada,EF04LP22,confirmada na planilha
EF04LP22,EF15LP07,relacionada,EF04LP22,confirmada na planilha
EF04LP22,EF04LP03,relacionada,EF04LP22,confirmada na planilha
EF04LP22,EF04LP23,relacionada,EF04LP22,confirmada na planilha
EF04LP22,EF04LP23,mencao_comentario,EF04LP22,confirmada na planilha
EF35LP30,EF04LP25,pre_requisito,EF04LP25,confirmada na planilha
EF04LP25,EF04LP05,relacionada,EF04LP25,confirmada na planilha
EF04LP25,EF35LP24,relacionada,EF04LP25,confirmada na planilha
EF04LP25,EF35LP30,relacionada,EF04LP25,confirmada na planilha
EF04LP25,EF04LP27,relacionada,EF04LP25,confirmada na planilha
EF04LP25,EF04LP01,relacionada,EF04LP25,confirmada na planilha
EF04LP25,EF04LP06,relacionada,EF04LP25,confirmada na planilha
EF04LP25,EF04LP27,mencao_comentario,EF04LP25,confirmada na planilha
EF04LP25,EF35LP30,mencao_comentario,EF04LP25,confirmada na planilha
EF04LP27,EF35LP21,relacionada,EF04LP27,confirmada na planilha
EF04LP27,EF35LP22,relacionada,EF04LP27,confirmada na planilha
EF04LP27,EF35LP30,relacionada,EF04LP27,confirmada na planilha
EF04LP27,EF04LP05,relacionada,EF04LP27,confirmada na planilha
EF04LP27,EF35LP24,relacionada,EF04LP27,confirmada na planilha
EF04LP27,EF35LP26,relacionada,EF04LP27,confirmada na planilha
EF04LP27,EF04LP05,mencao_comentario,EF04LP27,confirmada na planilha
EF04LP27,EF35LP30,mencao_comentario,EF04LP27,confirmada na planilha
EF03LP11,EF05LP09,pre_requisito,EF05LP09,confirmada na planilha
EF05LP09,EF05LP12,relacionada,EF05LP09,confirmada na planilha
EF05LP09,EF15LP02,relacionada,EF05LP09,confirmada na planilha
EF05LP09,EF15LP03,relacionada,EF05LP09,confirmada na planilha
EF05LP09,EF15LP04,relacionada,EF05LP09,confirmada na planilha
EF05LP09,EF05LP04,relacionada,EF05LP09,confirmada na planilha
EF05LP09,EF05LP12,mencao_comentario,EF05LP09,confirmada na planilha
EF03LP12,EF05LP12,pre_requisito,EF05LP12,confirmada na planilha
EF05LP12,EF15LP05,relacionada,EF05LP12,confirmada na planilha
EF05LP12,EF15LP06,relacionada,EF05LP12,confirmada na planilha
EF05LP12,EF15LP07,relacionada,EF05LP12,confirmada na planilha
EF05LP12,EF35LP09,relacionada,EF05LP12,confirmada na planilha
EF05LP12,EF05LP01,relacionada,EF05LP12,confirmada na planilha
EF05LP12,EF05LP04,relacionada,EF05LP12,confirmada na planilha
EF05LP12,EF05LP06,relacionada,EF05LP12,confirmada na planilha
EF05LP12,EF05LP26,relacionada,EF05LP12,confirmada na planilha
EF05LP12,EF05LP27,relacionada,EF05LP12,confirmada na planilha
EF05LP12,EF05LP09,relacionada,EF05LP12,confirmada na planilha
EF05LP12,EF05LP09,mencao_comentario,EF05LP12,confirmada na planilha
EF05LP12,EF05LP06,mencao_comentario,EF05LP12,confirmada na planilha
EF05LP10,EF15LP02,relacionada,EF05LP10,confirmada na planilha
EF05LP10,EF15LP03,relacionada,EF05LP10,confirmada na planilha
EF05LP10,EF15LP04,relacionada,EF05LP10,confirmada na planilha
EF05LP10,EF35LP09,relacionada,EF05LP10,confirmada na planilha
EF05LP10,EF05LP11,relacionada,EF05LP10,confirmada na planilha
EF05LP10,EF05LP04,relacionada,EF05LP10,confirmada na planilha
EF05LP11,EF05LP10,relacionada,EF05LP11,confirmada na planilha
EF05LP11,EF05LP01,relacionada,EF05LP11,confirmada na planilha
EF05LP11,EF05LP03,relacionada,EF05LP11,confirmada na planilha
EF05LP11,EF05LP04,relacionada,EF05LP11,confirmada na planilha
EF05LP11,EF05LP26,relacionada,EF05LP11,confirmada na planilha
EF05LP11,EF05LP27,relacionada,EF05LP11,confirmada na planilha
EF05LP11,EF05LP10,mencao_comentario,EF05LP11,confirmada na planilha
EF05LP11,EF05LP01,mencao_comentario,EF05LP11,confirmada na planilha
EF05LP11,EF05LP03,mencao_comentario,EF05LP11,confirmada na planilha
EF04LP12,EF05LP13,pre_requisito,EF05LP13,confirmada na planilha
EF05LP13,EF05LP13,relacionada,EF05LP13,confirmada na planilha
EF05LP13,EF05LP18,relacionada,EF05LP13,confirmada na planilha
EF05LP13,EF05LP14,relacionada,EF05LP13,confirmada na planilha
EF05LP13,EF05LP20,relacionada,EF05LP13,confirmada na planilha
EF05LP13,EF05LP20,mencao_comentario,EF05LP13,confirmada na planilha
EF05LP14,EF15LP02,relacionada,EF05LP14,confirmada na planilha
EF05LP14,EF15LP03,relacionada,EF05LP14,confirmada na planilha
EF05LP14,EF15LP04,relacionada,EF05LP14,confirmada na planilha
EF05LP14,EF05LP13,relacionada,EF05LP14,confirmada na planilha
EF05LP14,EF05LP05,relacionada,EF05LP14,confirmada na planilha
EF05LP14,EF05LP07,relacionada,EF05LP14,confirmada na planilha
EF05LP14,EF05LP13,mencao_comentario,EF05LP14,confirmada na planilha
EF04LP14,EF05LP15,pre_requisito,EF05LP15,confirmada na planilha
EF05LP15,EF15LP02,relacionada,EF05LP15,confirmada na planilha
EF05LP15,EF15LP04,relacionada,EF05LP15,confirmada na planilha
EF05LP15,EF15LP10,relacionada,EF05LP15,confirmada na planilha
EF05LP15,EF05LP16,relacionada,EF05LP15,confirmada na planilha
EF05LP15,EF05LP05,relacionada,EF05LP15,confirmada na planilha
EF05LP15,EF05LP07,relacionada,EF05LP15,confirmada na planilha
EF05LP15,EF05LP20,relacionada,EF05LP15,confirmada na planilha
EF04LP15,EF05LP16,pre_requisito,EF05LP16,confirmada na planilha
EF05LP16,EF15LP02,relacionada,EF05LP16,confirmada na planilha
EF05LP16,EF05LP15,relacionada,EF05LP16,confirmada na planilha
EF05LP16,EF05LP15,mencao_comentario,EF05LP16,confirmada na planilha
EF03LP22,EF05LP17,pre_requisito,EF05LP17,confirmada na planilha
EF04LP16,EF05LP17,pre_requisito,EF05LP17,confirmada na planilha
EF05LP17,EF05LP15,relacionada,EF05LP17,confirmada na planilha
EF05LP17,EF15LP05,relacionada,EF05LP17,confirmada na planilha
EF05LP17,EF15LP06,relacionada,EF05LP17,confirmada na planilha
EF05LP17,EF15LP07,relacionada,EF05LP17,confirmada na planilha
EF05LP17,EF05LP01,relacionada,EF05LP17,confirmada na planilha
EF05LP17,EF05LP03,relacionada,EF05LP17,confirmada na planilha
EF05LP17,EF05LP06,relacionada,EF05LP17,confirmada na planilha
EF05LP17,EF05LP26,relacionada,EF05LP17,confirmada na planilha
EF05LP17,EF05LP27,relacionada,EF05LP17,confirmada na planilha
EF05LP19,EF35LP15,relacionada,EF05LP19,confirmada na planilha
EF05LP19,EF05LP06,relacionada,EF05LP19,confirmada na planilha
EF05LP19,EF05LP20,relacionada,EF05LP19,confirmada na planilha
EF04LP19,EF05LP22,pre_requisito,EF05LP22,confirmada na planilha
EF05LP22,EF05LP25,relacionada,EF05LP22,confirmada na planilha
EF05LP22,EF15LP02,relacionada,EF05LP22,confirmada na planilha
EF05LP22,EF15LP03,relacionada,EF05LP22,confirmada na planilha
EF05LP22,EF35LP12,relacionada,EF05LP22,confirmada na planilha
EF05LP22,EF05LP02,relacionada,EF05LP22,confirmada na planilha
EF05LP22,EF05LP08,mencao_comentario,EF05LP22,confirmada na planilha
EF05LP22,EF05LP02,mencao_comentario,EF05LP22,confirmada na planilha
EF04LP22,EF05LP25,pre_requisito,EF05LP25,confirmada na planilha
EF05LP25,EF15LP05,relacionada,EF05LP25,confirmada na planilha
EF05LP25,EF15LP06,relacionada,EF05LP25,confirmada na planilha
EF05LP25,EF15LP07,relacionada,EF05LP25,confirmada na planilha
EF05LP25,EF05LP22,relacionada,EF05LP25,confirmada na planilha
EF05LP25,EF05LP01,relacionada,EF05LP25,confirmada na planilha
EF05LP25,EF05LP03,relacionada,EF05LP25,confirmada na planilha
EF05LP25,EF05LP06,relacionada,EF05LP25,confirmada na planilha
EF05LP25,EF05LP26,relacionada,EF05LP25,confirmada na planilha
EF05LP25,EF05LP27,relacionada,EF05LP25,confirmada na planilha
EF05LP25,EF05LP22,mencao_comentario,EF05LP25,confirmada na planilha
EF05LP25,EF05LP01,mencao_comentario,EF05LP25,confirmada na planilha
EF05LP25,EF05LP06,mencao_comentario,EF05LP25,confirmada na planilha
EF04LP21,EF05LP24,pre_requisito,EF05LP24,confirmada na planilha
EF05LP24,EF05LP01,relacionada,EF05LP24,confirmada na planilha
EF05LP24,EF05LP03,relacionada,EF05LP24,confirmada na planilha
EF05LP24,EF05LP23,relacionada,EF05LP24,confirmada na planilha
EF05LP24,EF05LP26,relacionada,EF05LP24,confirmada na planilha
EF05LP24,EF05LP27,relacionada,EF05LP24,confirmada na planilha
EF05LP24,EF15LP04,relacionada,EF05LP24,confirmada na planilha
EF05LP24,EF15LP05,relacionada,EF05LP24,confirmada na planilha
EF05LP24,EF15LP06,relacionada,EF05LP24,confirmada na planilha
EF05LP24,EF15LP07,relacionada,EF05LP24,confirmada na planilha
EF05LP24,EF05LP23,mencao_comentario,EF05LP24,confirmada na planilha
EF03LP18,EF06LP01,pre_requisito,EF06LP01,confirmada na planilha
EF04LP14,EF06LP01,pre_requisito,EF06LP01,confirmada na planilha
EF06LP01,EF69LP03,relacionada,EF06LP01,confirmada na planilha
EF06LP01,EF69LP17,relacionada,EF06LP01,confirmada na planilha
EF06LP01,EF69LP16,relacionada,EF06LP01,confirmada na planilha
EF06LP01,EF06LP02,relacionada,EF06LP01,confirmada na planilha
EF06LP01,EF06LP03,relacionada,EF06LP01,confirmada na planilha
EF06LP01,EF06LP04,relacionada,EF06LP01,confirmada na planilha
EF06LP01,EF06LP05,relacionada,EF06LP01,confirmada na planilha
EF06LP01,EF06LP07,relacionada,EF06LP01,confirmada na planilha
EF06LP01,EF06LP10,relacionada,EF06LP01,confirmada na planilha
EF06LP01,EF67LP37,relacionada,EF06LP01,confirmada na planilha
EF06LP01,EF69LP31,relacionada,EF06LP01,confirmada na planilha
EF06LP01,EF06LP03,mencao_comentario,EF06LP01,confirmada na planilha
EF06LP01,EF06LP05,mencao_comentario,EF06LP01,confirmada na planilha
EF03LP18,EF06LP02,pre_requisito,EF06LP02,confirmada na planilha
EF04LP14,EF06LP02,pre_requisito,EF06LP02,confirmada na planilha
EF06LP02,EF69LP05,relacionada,EF06LP02,confirmada na planilha
EF06LP02,EF69LP16,relacionada,EF06LP02,confirmada na planilha
EF06LP02,EF69LP17,relacionada,EF06LP02,confirmada na planilha
EF06LP02,EF67LP06,relacionada,EF06LP02,confirmada na planilha
EF06LP02,EF67LP02,relacionada,EF06LP02,confirmada na planilha
EF06LP02,EF67LP03,relacionada,EF06LP02,confirmada na planilha
EF06LP02,EF67LP04,relacionada,EF06LP02,confirmada na planilha
EF06LP02,EF67LP05,relacionada,EF06LP02,confirmada na planilha
EF06LP02,EF67LP07,relacionada,EF06LP02,confirmada na planilha
EF06LP02,EF67LP08,relacionada,EF06LP02,confirmada na planilha
EF06LP02,EF06LP03,relacionada,EF06LP02,confirmada na planilha
EF06LP02,EF06LP04,relacionada,EF06LP02,confirmada na planilha
EF06LP02,EF06LP05,relacionada,EF06LP02,confirmada na planilha
EF06LP02,EF06LP07,relacionada,EF06LP02,confirmada na planilha
EF06LP02,EF69LP31,relacionada,EF06LP02,confirmada na planilha
EF06LP01,EF67LP01,pre_requisito,EF67LP01; EF67LP01,confirmada na planilha
EF06LP02,EF67LP01,pre_requisito,EF67LP01; EF67LP01,confirmada na planilha
EF67LP01,EF69LP05,relacionada,EF67LP01; EF67LP01,confirmada na planilha
EF67LP01,EF69LP16,relacionada,EF67LP01; EF67LP01,confirmada na planilha
EF67LP01,EF69LP17,relacionada,EF67LP01; EF67LP01,confirmada na planilha
EF67LP01,EF67LP02,relacionada,EF67LP01; EF67LP01,confirmada na planilha
EF67LP01,EF67LP03,relacionada,EF67LP01; EF67LP01,confirmada na planilha
EF67LP01,EF67LP04,relacionada,EF67LP01,confirmada na planilha
EF67LP01,EF67LP05,relacionada,EF67LP01,confirmada na planilha
EF67LP01,EF67LP07,relacionada,EF67LP01,confirmada na planilha
EF67LP01,EF67LP08,relacionada,EF67LP01,confirmada na planilha
EF67LP01,EF06LP03,relacionada,EF67LP01,confirmada na planilha
EF67LP01,EF06LP04,relacionada,EF67LP01,confirmada na planilha
EF67LP01,EF06LP05,relacionada,EF67LP01,confirmada na planilha
EF67LP01,EF67LP26,relacionada,EF67LP01; EF67LP01,confirmada na planilha
EF67LP01,EF06LP03,mencao_comentario,EF67LP01,confirmada na planilha
EF67LP01,EF06LP04,mencao_comentario,EF67LP01,confirmada na planilha
EF67LP01,EF06LP05,mencao_comentario,EF67LP01,confirmada na planilha
EF05LP15,EF67LP02,pre_requisito,EF67LP02,confirmada na planilha
